Run_ID,sh,dr,rr,T_chu,kb,v,T_IN,Medium_Type,Tf,WZ,LSX,LSY,SLHD,kx,df,lxts,gdk,gdts,Time,HCLM,
2,107.9272668,4.570955122,735.6655264,18.33172537,0.385625158,1.104579578,31.78834928,0,0,0,0,0,0,0.1,0,0,0,0,43,55.39947909,
2,107.9272668,4.570955122,735.6655264,18.33172537,0.385625158,1.104579578,31.78834928,0,0,0,0,0,0,0.1,0,0,0,0,44,55.2807271,
2,107.9272668,4.570955122,735.6655264,18.33172537,0.385625158,1.104579578,31.78834928,0,0,0,0,0,0,0.1,0,0,0,0,45,55.16197512,
2,107.9272668,4.570955122,735.6655264,18.33172537,0.385625158,1.104579578,31.78834928,0,0,0,0,0,0,0.1,0,0,0,0,46,55.04322313,
2,107.9272668,4.570955122,735.6655264,18.33172537,0.385625158,1.104579578,31.78834928,0,0,0,0,0,0,0.1,0,0,0,0,47,54.92447114,
2,107.9272668,4.570955122,735.6655264,18.33172537,0.385625158,1.104579578,31.78834928,0,0,0,0,0,0,0.1,0,0,0,0,48,54.81943744,
2,107.9272668,4.570955122,735.6655264,18.33172537,0.385625158,1.104579578,31.78834928,0,0,0,0,0,0,0.1,0,0,0,0,49,54.71657292,
2,107.9272668,4.570955122,735.6655264,18.33172537,0.385625158,1.104579578,31.78834928,0,0,0,0,0,0,0.1,0,0,0,0,50,54.6137084,
2,107.9272668,4.570955122,735.6655264,18.33172537,0.385625158,1.104579578,31.78834928,0,0,0,0,0,0,0.1,0,0,0,0,51,54.51084389,
2,107.9272668,4.570955122,735.6655264,18.33172537,0.385625158,1.104579578,31.78834928,0,0,0,0,0,0,0.1,0,0,0,0,52,54.40797937,
2,107.9272668,4.570955122,735.6655264,18.33172537,0.385625158,1.104579578,31.78834928,0,0,0,0,0,0,0.1,0,0,0,0,53,54.30511485,
2,107.9272668,4.570955122,735.6655264,18.33172537,0.385625158,1.104579578,31.78834928,0,0,0,0,0,0,0.1,0,0,0,0,54,54.20225033,
2,107.9272668,4.570955122,735.6655264,18.33172537,0.385625158,1.104579578,31.78834928,0,0,0,0,0,0,0.1,0,0,0,0,55,54.09938581,
2,107.9272668,4.570955122,735.6655264,18.33172537,0.385625158,1.104579578,31.78834928,0,0,0,0,0,0,0.1,0,0,0,0,56,53.99652129,
2,107.9272668,4.570955122,735.6655264,18.33172537,0.385625158,1.104579578,31.78834928,0,0,0,0,0,0,0.1,0,0,0,0,57,53.9011248,
2,107.9272668,4.570955122,735.6655264,18.33172537,0.385625158,1.104579578,31.78834928,0,0,0,0,0,0,0.1,0,0,0,0,58,53.80690918,
2,107.9272668,4.570955122,735.6655264,18.33172537,0.385625158,1.104579578,31.78834928,0,0,0,0,0,0,0.1,0,0,0,0,59,53.71269356,
2,107.9272668,4.570955122,735.6655264,18.33172537,0.385625158,1.104579578,31.78834928,0,0,0,0,0,0,0.1,0,0,0,0,60,53.61847794,
2,107.9272668,4.570955122,735.6655264,18.33172537,0.385625158,1.104579578,31.78834928,0,0,0,0,0,0,0.1,0,0,0,0,61,53.52426231,
2,107.9272668,4.570955122,735.6655264,18.33172537,0.385625158,1.104579578,31.78834928,0,0,0,0,0,0,0.1,0,0,0,0,62,53.43004669,
2,107.9272668,4.570955122,735.6655264,18.33172537,0.385625158,1.104579578,31.78834928,0,0,0,0,0,0,0.1,0,0,0,0,63,53.33583107,
2,107.9272668,4.570955122,735.6655264,18.33172537,0.385625158,1.104579578,31.78834928,0,0,0,0,0,0,0.1,0,0,0,0,64,53.24161545,
2,107.9272668,4.570955122,735.6655264,18.33172537,0.385625158,1.104579578,31.78834928,0,0,0,0,0,0,0.1,0,0,0,0,65,53.14739983,
2,107.9272668,4.570955122,735.6655264,18.33172537,0.385625158,1.104579578,31.78834928,0,0,0,0,0,0,0.1,0,0,0,0,66,53.05894506,
2,107.9272668,4.570955122,735.6655264,18.33172537,0.385625158,1.104579578,31.78834928,0,0,0,0,0,0,0.1,0,0,0,0,67,52.97140122,
2,107.9272668,4.570955122,735.6655264,18.33172537,0.385625158,1.104579578,31.78834928,0,0,0,0,0,0,0.1,0,0,0,0,68,52.88385737,
2,107.9272668,4.570955122,735.6655264,18.33172537,0.385625158,1.104579578,31.78834928,0,0,0,0,0,0,0.1,0,0,0,0,69,52.79631353,
2,107.9272668,4.570955122,735.6655264,18.33172537,0.385625158,1.104579578,31.78834928,0,0,0,0,0,0,0.1,0,0,0,0,70,52.70876969,
2,107.9272668,4.570955122,735.6655264,18.33172537,0.385625158,1.104579578,31.78834928,0,0,0,0,0,0,0.1,0,0,0,0,71,52.62122584,
2,107.9272668,4.570955122,735.6655264,18.33172537,0.385625158,1.104579578,31.78834928,0,0,0,0,0,0,0.1,0,0,0,0,72,52.533682,
2,107.9272668,4.570955122,735.6655264,18.33172537,0.385625158,1.104579578,31.78834928,0,0,0,0,0,0,0.1,0,0,0,0,73,52.44613816,
2,107.9272668,4.570955122,735.6655264,18.33172537,0.385625158,1.104579578,31.78834928,0,0,0,0,0,0,0.1,0,0,0,0,74,52.35859431,
2,107.9272668,4.570955122,735.6655264,18.33172537,0.385625158,1.104579578,31.78834928,0,0,0,0,0,0,0.1,0,0,0,0,75,52.27292564,
2,107.9272668,4.570955122,735.6655264,18.33172537,0.385625158,1.104579578,31.78834928,0,0,0,0,0,0,0.1,0,0,0,0,76,52.18796376,
2,107.9272668,4.570955122,735.6655264,18.33172537,0.385625158,1.104579578,31.78834928,0,0,0,0,0,0,0.1,0,0,0,0,77,52.10344222,
2,107.9272668,4.570955122,735.6655264,18.33172537,0.385625158,1.104579578,31.78834928,0,0,0,0,0,0,0.1,0,0,0,0,78,52.01936104,
2,107.9272668,4.570955122,735.6655264,18.33172537,0.385625158,1.104579578,31.78834928,0,0,0,0,0,0,0.1,0,0,0,0,79,51.9357202,
2,107.9272668,4.570955122,735.6655264,18.33172537,0.385625158,1.104579578,31.78834928,0,0,0,0,0,0,0.1,0,0,0,0,80,51.85251971,
2,107.9272668,4.570955122,735.6655264,18.33172537,0.385625158,1.104579578,31.78834928,0,0,0,0,0,0,0.1,0,0,0,0,81,51.76975956,
2,107.9272668,4.570955122,735.6655264,18.33172537,0.385625158,1.104579578,31.78834928,0,0,0,0,0,0,0.1,0,0,0,0,82,51.68743977,
2,107.9272668,4.570955122,735.6655264,18.33172537,0.385625158,1.104579578,31.78834928,0,0,0,0,0,0,0.1,0,0,0,0,83,51.60556032,
2,107.9272668,4.570955122,735.6655264,18.33172537,0.385625158,1.104579578,31.78834928,0,0,0,0,0,0,0.1,0,0,0,0,84,51.52363812,
2,107.9272668,4.570955122,735.6655264,18.33172537,0.385625158,1.104579578,31.78834928,0,0,0,0,0,0,0.1,0,0,0,0,85,51.44197417,
